ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,rival,resultado,fecha,50_50,bad_behaviour_card,ball_recovery_offensive,block_offensive,foul_committed_penalty,foul_won_penalty,goalkeeper_punched_out,pass_cut_back,pass_inswinging,shot_follows_dribble,shot_one_on_one,clearance_other,block_save_block,dribble_no_touch,pass_miscommunication
,,,,,,,,,,,,,,,1.640166,,,,,,,,,,,,,f4878485-5372-42dc-82d1-5ad9778d5d85,596,,,"[89.3, 58.8]",3869685,16,,,,,-0.09540328,,Left Foot,,,"[110.2, 56.8]",,Ground Pass,20.995476,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Argentina,779,['30c34c7b-ac2a-4ad8-9aa5-ef6b2876a29f'],11,,,,,,,,,,,,,,,,,Argentina,779,00:16:11.814,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.491877,,,,,,,,,,,,,ff116f44-c7c7-441f-a2d6-6c103ef1394b,727,,,"[89.5, 65.0]",3869685,20,,,,,0.76499283,,Left Foot,,,"[99.5, 74.6]",,Ground Pass,13.862179,,,,Nahuel Molina Lucero,29201.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,31,Argentina,779,['d907fc4a-21d3-4108-a639-a99477b1d8d4'],20,,,,,,,,,,,,,,,,,Argentina,779,00:20:20.138,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.369467,,,,,,,,,,,,,8ac52e2b-edb8-4a74-9b37-77199b6273f3,879,,,"[120.0, 80.0]",3869685,29,,,,,-1.6693769,,Left Foot,,,"[116.4, 43.6]",,High Pass,36.577587,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Argentina,779,['cc1ac339-c66b-4f51-acd9-a0ad409c347d'],2,,,,,,,,,,,,,,,,,Argentina,779,00:29:02.137,Pass,,France,3-3,2022-12-18,,,,,,,,,True,,,,,,
,,,,,,,,,,,,,,,0.905172,,,,,,,,,,,,,9fbddc45-9143-460a-8dc7-bbed0f2c5aad,904,,,"[81.8, 38.6]",3869685,30,,,,,-0.77487224,,Left Foot,,,"[91.4, 29.2]",,Ground Pass,13.435773,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Argentina,779,['7e6a4d76-c4e3-4095-bf48-103c264df05b'],0,,,,,,,,,,,,,,,,,Argentina,779,00:30:00.532,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.856326,,,,,,,,,,,,,876b3be8-8d21-4cd1-bbe6-bde28e5c7b16,948,,,"[45.8, 59.4]",3869685,31,,,,,0.6486425,,Left Foot,,,"[64.4, 73.5]",,High Pass,23.34031,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Argentina,779,['f6ab1602-4107-4d54-91fd-efb1be946f61'],0,,,,,,,,,,,,,,,,,Argentina,779,00:31:00.227,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.886321,,,,,,,,,,,,,c70e09d7-b35c-42f2-9e02-07e41b8fa6a5,956,,,"[68.1, 54.5]",3869685,31,,,,,-1.0846444,,Left Foot,,,"[81.1, 29.9]",,Ground Pass,27.82373,,,,Alexis Mac Allister,27886.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Argentina,779,['2f0df403-028f-4720-9fbc-5542e8ea7705'],7,,,,,,,,,,,,,,,,,Argentina,779,00:31:07.196,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,3.776251,,,,,,,,,,,,,608d9422-95c0-4691-a946-41c02d99180d,963,,,"[92.7, 47.6]",3869685,31,,,,,-1.0307428,,Right Foot,,,"[116.8, 7.4]",,High Pass,46.870567,,,,Ángel Fabián Di María Hernández,2995.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,46,Argentina,779,"['1899d7b7-ae46-4cf1-91c4-c9ca708f30df', '55332f50-a243-4e16-b94c-6be09ad137b9']",14,,,,,,,,,,,,,,,,,Argentina,779,00:31:14.664,Pass,True,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.502633,,,,,,,,,,,,,c91bf50f-c97b-4939-9b53-e4f03b66b3c7,1108,,,"[80.3, 57.7]",3869685,34,,,,,-1.1661519,,Left Foot,,,"[101.2, 8.9]",,High Pass,53.087193,,,,Ángel Fabián Di María Hernández,2995.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,50,Argentina,779,['cfce6925-36d5-415c-8186-2ba193fe14b2'],11,,,,,,,,,,,,,,,,,Argentina,779,00:34:11.989,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.429727,,,,,,,,,,,,,3bfc095a-7e8d-468c-8edd-6739a72a09d3,1171,,,"[52.9, 61.8]",3869685,35,,,,,0.5880026,,Left Foot,,,"[62.5, 68.2]",,Low Pass,11.537765,,,,Julián Álvarez,29560.0,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,52,Argentina,779,['2a98fd4d-08fa-48ad-b284-ce96885872bc'],15,,,,,,,,,,,,,,,,,Argentina,779,00:35:15.811,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.995595,,,,,,,,,,,,,4498cdc9-e3d8-4ebe-8973-a2193a19b302,1217,,,"[48.0, 42.5]",3869685,37,,,,,-2.8659632,,Left Foot,,,"[38.1, 39.7]",,Ground Pass,10.288342,,,,Rodrigo Javier De Paul,7797.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,55,Argentina,779,['3e61d4a4-978c-43e7-bc69-04aafe881fcc'],26,,,,,,,,,,,,,,,,,Argentina,779,00:37:26.800,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.082372,,,,,,,,,,,,,b138575b-02dc-4473-bcfc-d4414ca74180,1317,,,"[44.6, 28.4]",3869685,39,,,,,-2.5912068,,Left Foot,,,"[35.8, 23.0]",,Ground Pass,10.324728,,,,Nicolás Hernán Otamendi,3090.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,58,Argentina,779,['0fb13443-ecd3-4649-ac7d-443927682e43'],14,,,,,,,,,,,,,,,,,Argentina,779,00:39:14.799,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.591217,,,,,,,,,,,,,8f8f80c5-0653-4bcf-94f5-d7feabac0228,1531,,,"[37.5, 53.8]",3869685,44,,,,,1.2490457,,Left Foot,,,"[44.3, 74.2]",,Ground Pass,21.503489,,,,Nahuel Molina Lucero,29201.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,67,Argentina,779,['f01710de-e3f7-4217-9dbc-04974eb7c7a5'],58,,,,,,,,,,,,,,,,,Argentina,779,00:44:58.688,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.367236,,,,,,,,,,,,,7c2b72ee-5dd9-4c95-b7ee-22f6472da0b3,1611,,,"[80.3, 56.4]",3869685,47,,,,,-0.16435754,,Right Foot,,,"[100.8, 53.0]",,High Pass,20.780039,,Incomplete,,Julián Álvarez,29560.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,70,Argentina,779,"['1eb565ec-14c3-4942-979a-037604ec250e', '9e7966cf-2c70-4abb-8360-46ad7b231ea1']",51,,,,,,,,,,,,,,,,,Argentina,779,00:47:51.137,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.744046,,,,,,,,,,,,,a5ee8240-53b0-4428-bb02-c5f0a3d7bead,1729,,,"[82.0, 22.8]",3869685,51,,,,,-2.5891738,,Left Foot,,,"[74.7, 18.3]",,Ground Pass,8.575546,,,,Enzo Fernandez,38718.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,77,Argentina,779,['1f6f8638-7831-4600-893e-288ed5bacaa0'],0,,,,,,,,,,,,,,,,,Argentina,779,00:51:00.496,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.928527,,,,,,,,,,,,,7ff43605-beb7-4a6a-a53e-4c6bb48688ef,1754,,,"[61.0, 40.1]",3869685,45,,,,,-2.9584818,,Left Foot,,,"[47.5, 37.6]",,Ground Pass,13.72953,,,,Enzo Fernandez,38718.0,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Argentina,779,['3d67000b-94a1-46b5-9074-ff4ce0dbf16d'],0,,,,,,,,,,,,,,,,,Argentina,779,00:00:00.862,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.330959,,,,,,,,,,,,,d38f42ba-c3dc-468c-8f08-682afabc7ef9,1788,,,"[70.6, 21.1]",3869685,45,,,,,-0.2237354,,Left Foot,,,"[87.3, 17.3]",,Ground Pass,17.126879,,,,Julián Álvarez,29560.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,80,Argentina,779,['f481674f-8adc-4065-be62-8e9d97b32956'],32,,,,,,,,,,,,,,,,,Argentina,779,00:00:32.525,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.746096,,,,,,,,,,,,,974a316a-e759-4389-8eb3-ae7c7fc37c4f,1867,,,"[100.4, 65.2]",3869685,48,,,,True,-1.4188241,,,,,"[102.1, 54.1]",,High Pass,11.229425,,Incomplete,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,86,Argentina,779,"['94a79124-c927-42ef-a006-cb0fe5aac537', 'e3c88fcf-a274-47ac-807d-c50170f65b1d']",19,,,,,,,,,,,,,,,,,Argentina,779,00:03:19.065,Pass,True,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.871449,,,,,,,,,,,,,fe2f0a66-03f6-4e24-9f6d-7e593fbd19a2,1911,,,"[81.3, 32.9]",3869685,48,,,,,-0.51856065,,Left Foot,,,"[99.7, 22.4]",,Ground Pass,21.185137,,,,Ángel Fabián Di María Hernández,2995.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,86,Argentina,779,['bd3a0e8d-97ae-4eaf-8546-69dfa1ea9aad'],45,,,,,,,,,,,,,,,,,Argentina,779,00:03:45.334,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.97159,,,,,,,,,,,,,9f29c83d-ea4e-4e0a-9105-167a1bce8dc7,1978,,,"[77.5, 74.6]",3869685,50,,,,,2.9184227,,Left Foot,,,"[63.4, 77.8]",,Ground Pass,14.458562,,,,Nahuel Molina Lucero,29201.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,94,Argentina,779,['ed78332d-0896-4d73-85e2-1d11c45c1424'],12,,,,,,,,,,,,,,,,,Argentina,779,00:05:12.166,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.137857,,,,,,,,,,,,,276b71e9-c1cb-4d00-b369-1a4551c87f86,2023,,,"[92.4, 60.9]",3869685,51,,,,,0.44083,,Right Foot,,,"[111.9, 70.1]",,Ground Pass,21.561308,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,96,Argentina,779,['22bee96b-0b76-4697-9fa1-e46fc046c64c'],22,,,,,,,,,,,,,,,,,Argentina,779,00:06:22.445,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.986841,,,,,,,,,,,,,23ed67c0-9e72-433c-8ce4-f97e004a074c,2038,,,"[120.0, 80.0]",3869685,52,,,,,-1.640221,,Left Foot,,,"[117.9, 49.8]",,High Pass,30.272924,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,98,Argentina,779,['ecd86caf-f07e-4cce-aee7-ce946b60d52c'],45,,,,,,,,,,,,,,,,,Argentina,779,00:07:45.739,Pass,,France,3-3,2022-12-18,,,,,,,,,True,,,,,,
,,,,,,,,,,,,,,,0.699925,,,,,,,,,,,,,11644528-1c80-48a6-96ba-c1ba04868089,2191,,,"[67.6, 71.8]",3869685,58,,,,,2.378918,,Right Foot,,,"[63.1, 76.1]",,Ground Pass,6.2241464,,,,Nahuel Molina Lucero,29201.0,,,,,Free Kick,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,107,Argentina,779,['83c5a178-1686-4a29-a956-1f98a5b9e879'],8,,,,,,,,,,,,,,,,,Argentina,779,00:13:08.976,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.14091,,,,,,,,,,,,,02c095d9-dddd-49f1-b9f6-472ad211ad9f,2310,,,"[64.0, 43.4]",3869685,62,,,,,-0.58625895,,Left Foot,,,"[90.5, 25.8]",,Ground Pass,31.812105,,,,Julián Álvarez,29560.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,122,Argentina,779,['b75737c7-c4bc-4076-bda1-cfdbe46de62f'],21,,,,,,,,,,,,,,,,,Argentina,779,00:17:21.049,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.407968,,,,,,,,,,,,,18a2b0d7-30a9-4505-844a-ec9cd55c596f,2385,,,"[74.7, 19.8]",3869685,64,,,,,-0.86330706,,Left Foot,,,"[87.1, 5.3]",,Ground Pass,19.079046,,,,Marcos Javier Acuña,19597.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Argentina,779,['ffa96e31-ef97-48c4-a00a-6c7466bc3b08'],26,,,,,,,,,,,,,,,,,Argentina,779,00:19:26.454,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.859381,,,,,,,,,,,,,0796e12f-3c1b-4b05-b81e-8b88849d8d7c,2402,,,"[97.8, 9.6]",3869685,64,,,,,1.4155921,,Left Foot,,,"[100.1, 24.3]",,Ground Pass,14.878844,,,,Alexis Mac Allister,27886.0,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,125,Argentina,779,['8b3c0e29-7aff-4623-9b8c-9a35e51bbdce'],39,,,,,,,,,,,,,,,,,Argentina,779,00:19:39.755,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.330755,,,,,,,,,,,,,fc36c25a-aa89-4420-a3a9-efe3ab040e08,2546,,,"[57.6, 59.6]",3869685,68,,,,,-2.5668168,,Left Foot,,,"[48.8, 53.9]",,Ground Pass,10.484751,,,,Enzo Fernandez,38718.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,134,Argentina,779,['7153e27b-0c25-4580-984d-fa36adda0007'],26,,,,,,,,,,,,,,,,,Argentina,779,00:23:26.333,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,3.529357,,,,,,,,,,,,,632d7e9c-52ae-4a67-8859-113fe66bfcaf,2613,,,"[32.6, 72.9]",3869685,69,,,,,0.10064402,,Left Foot,,,"[73.2, 77.0]",,Low Pass,40.806496,,Incomplete,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,136,France,771,"['055fd6f9-424f-4808-8b08-9edd955c5f6b', '15c693be-69a0-42b9-b30c-f45125b4f2bb']",21,,,,,,,,,,,,,,,,,Argentina,779,00:24:21.823,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.785247,,,,,,,,,,,,,6df8ce2d-052e-42fe-ab80-f3ff68526fd2,2688,,,"[106.8, 23.9]",3869685,71,,,,,2.3985934,43b2d123-6945-4a7c-8292-f7792af341f9,Left Foot,,,"[98.2, 31.8]",,Ground Pass,11.677756,,,,Enzo Fernandez,38718.0,True,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,139,Argentina,779,['4efaba7f-e4eb-4d4c-b6e2-e83ebe99402e'],29,,,,,,,,,,,,,,,,,Argentina,779,00:26:29.789,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.761932,,,,,,,,,,,,,79064236-f7be-4bf3-acff-0955e77f31e9,2833,,,"[49.0, 66.5]",3869685,76,,,,,0.2914568,,Left Foot,,,"[73.0, 73.7]",,Ground Pass,25.056736,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Argentina,779,['c9fce273-2c2a-4e40-82b0-d6178df12479'],4,,,,,,,,,,,,,,,,,Argentina,779,00:31:04.940,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.843774,,,,,,,,,,,,,a7d5eea1-f7ac-4a7e-9d2f-97acb0d6d915,2841,,,"[85.6, 72.7]",3869685,76,,,,,-2.6944044,,Right Foot,,,"[75.8, 68.0]",,Ground Pass,10.868763,,,,Nahuel Molina Lucero,29201.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Argentina,779,['e728e494-eb8d-4423-8d4a-11c89fad3073'],44,,,,,,,,,,,,,,,,,Argentina,779,00:31:44.615,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.081885,,,,,,,,,,,,,73c77597-c9ca-4872-9a63-544145f1caad,2847,,,"[86.7, 76.1]",3869685,76,,,,,0.18272156,,Left Foot,,,"[95.9, 77.8]",,Ground Pass,9.355747,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Argentina,779,['02655980-866e-4b8e-b31f-ff8059d5529b'],48,,,,,,,,,,,,,,,,,Argentina,779,00:31:48.830,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.45327,,,,,,,,,,,,,5e761b39-5196-497e-981b-888d10ce4c7f,2860,,,"[92.9, 64.8]",3869685,77,,,,,-0.34464732,,Left Foot,,,"[108.5, 59.2]",,Ground Pass,16.57468,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,160,Argentina,779,['1a3e3987-abda-4457-aced-cddb1a731f33'],0,,,,,,,,,,,,,,,,,Argentina,779,00:32:00.064,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.971412,,,,,,,,,,,,,3b5ad8a8-1076-4fba-abb8-d461bd9422b3,2989,,,"[61.0, 40.1]",3869685,82,,True,,,2.917818,,Left Foot,,,"[46.5, 43.4]",,Ground Pass,14.870777,,,,Enzo Fernandez,38718.0,,,,,Kick Off,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,166,Argentina,779,['d74b773b-55dc-48fa-9706-6dd0ae4494ce'],27,,,,,,,,,,,,,,,,,Argentina,779,00:37:27.747,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.420765,,,,,,,,,,,,,c25823cc-b1ce-4644-aa2b-a175b6a791ef,3074,,,"[75.8, 60.3]",3869685,83,,,,,-0.99003994,,Left Foot,,,"[77.9, 57.1]",,Ground Pass,3.8275318,,Incomplete,,Julián Álvarez,29560.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,169,Argentina,779,"['66c034a1-a1c7-4610-8210-943230ceda08', '98a3685e-ef99-4636-8063-6ba085a8fc27']",53,,,,,,,,,,,,,,,,,Argentina,779,00:38:53.069,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.650958,,,,,,,,,,,,,549b88fd-643e-48a7-a2d7-e97ac1a2eed0,3308,,,"[94.6, 61.1]",3869685,94,,,,,3.118341,,Left Foot,,,"[86.0, 61.3]",,Ground Pass,8.602325,,,,Cristian Gabriel Romero,20572.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,186,Argentina,779,['2902cf5e-8cc5-4dd6-90b5-22ddf6fb40f2'],57,,,,,,,,,,,,,,,,,Argentina,779,00:49:57.770,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.167856,,,,,,,,,,,,,7c73a881-f4db-4f50-914d-a7c577c6fe85,3346,,,"[83.0, 51.3]",3869685,95,,,,,-1.0851166,,Left Foot,,,"[102.9, 13.6]",,Ground Pass,42.629803,,,,Marcos Javier Acuña,19597.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,188,Argentina,779,['ae5cb0d4-e872-4aec-af39-8d9435cf149b'],35,,,,,,,,,,,,,,,,,Argentina,779,00:50:35.240,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.223524,,,,,,,,,,,,,bbfe9c70-b3d1-4c06-90ef-fbbc374cf0fd,3391,,,"[120.0, 0.1]",3869685,97,,,,,1.7531068,,Left Foot,,,"[113.4, 35.9]",,High Pass,36.403297,,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,192,Argentina,779,['8012ff41-1da8-440d-9b57-e82505356682'],29,,,,,,,,,,,,,,,,,Argentina,779,00:52:29.158,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.98497,,,,,,,,,,,,,2c75b821-1512-4b3e-9b5e-ea642861ed14,3425,,,"[30.4, 27.5]",3869685,98,,,,,-0.31929958,,Left Foot,,,"[79.4, 11.3]",,High Pass,51.60853,,,,Julián Álvarez,29560.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,195,Argentina,779,['877ef020-b353-44e1-9450-125e3875b239'],20,,,,,,,,,,,,,,,,,Argentina,779,00:53:20.128,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2.234847,,,,,,,,,,,,,23c65628-58a8-4245-ac14-d54d8e990a25,3431,,,"[101.4, 35.2]",3869685,98,,,,,1.4532307,,Left Foot,,,"[102.9, 47.9]",,High Pass,12.788276,,,,Rodrigo Javier De Paul,7797.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,195,Argentina,779,['46a5d726-681e-4328-b323-4fbe30292efc'],31,,,,,,,,,,,,,,,,,Argentina,779,00:53:31.786,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.505282,,,,,,,,,,,,,f25407f7-4f88-4f42-a40e-49b187b06736,3504,,,"[79.8, 72.0]",3869685,91,,,,,-2.0431647,,Left Foot,,,"[72.8, 58.3]",,Ground Pass,15.384732,,,,Enzo Fernandez,38718.0,,,,,,3,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,200,Argentina,779,['85866e58-ce65-4c2e-abe1-4eb931e08f0f'],43,,,,,,,,,,,,,,,,,Argentina,779,00:01:43.151,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.732276,,,,,,,,,,,,,d95292d6-c0c9-49b4-aa0e-3adab3714f6a,3513,,,"[78.3, 73.9]",3869685,91,,,,,0.07485985,,Left Foot,,,"[90.3, 74.8]",,Ground Pass,12.033703,,,,Rodrigo Javier De Paul,7797.0,,,,,,3,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,200,Argentina,779,['17f1e93c-9d30-407f-9e1b-383b800f12e0'],50,,,,,,,,,,,,,,,,,Argentina,779,00:01:50.769,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1.122245,,,,,,,,,,,,,6e043e3f-5101-494a-8731-ef34034e9815,3705,,,"[73.6, 46.8]",3869685,96,,,,,-1.2689346,,Left Foot,,,"[78.8, 30.1]",,Ground Pass,17.490854,,,,Alexis Mac Allister,27886.0,,,,,,3,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,208,Argentina,779,['29255c3d-1d27-419f-9d75-48134df79abe'],53,,,,,,,,,,,,,,,,,Argentina,779,00:06:53.057,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.66239,,,,,,,,,,,,,bea489c7-9f37-4064-8e67-c7b20f725d99,3920,,,"[86.0, 34.4]",3869685,104,,,,,0.780832,,Left Foot,,,"[97.0, 45.3]",,Ground Pass,15.4858,,,,Alexis Mac Allister,27886.0,,,,,,3,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,218,Argentina,779,['ce2e7aad-0f1c-4b99-a18b-3cbba6927a9f'],24,,,,,,,,,,,,,,,,,Argentina,779,00:14:24.818,Pass,,France,3-3,2022-12-18,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.717401,,,,,,,,,,,,,4110d7e1-c550-49c4-a07f-80df35b94088,3927,,,"[103.4, 37.6]",3869685,104,,,,,1.1553042,d3ba40fa-09d6-4488-b17d-672aaa2928d7,Right Foot,,,"[107.9, 47.8]",,Ground Pass,11.148542,,,,Lautaro Javier Martínez,11456.0,True,,,,,3,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,218,Argentina,779,"['9f5f9959-2bec-4d49-9df7-d1da11546af2', 'b3372a24-e63d-4cab-9cee-536ef4bf4eb8']",26,,,,,,,,,,,,,,,,,Argentina,779,00:14:26.711,Pass,True,France,3-3,2022-12-18,,,,,,,,,,,,,,,
